Potencial / V,Corrente/ A ,Condutividade/microS 
0.99968201792177,0.1791166689381684,0.656501619620546
0.9998601378958664,0.1782795272730536,0.656501619620546
0.9998219217011431,0.1774878595364767,0.6560388708931051
0.999771077908818,0.1759152780329098,0.6560388708931051
0.999770994558339,0.1742501246033925,0.6560388708931051
0.9997456976878952,0.1735136313148558,0.655576122165664
0.9996947705450908,0.1728651450019166,0.655576122165664
0.9996948122203304,0.1720292323618983,0.6551133734382231
0.999860179571106,0.1712161444736548,0.6551133734382231
0.9996310907789658,0.1703523154064651,0.654650624710782
0.9998218800259038,0.1694987574775743,0.654650624710782
0.9996692236232096,0.168281320332881,0.6541878759833413
0.9998727238182288,0.1674801715455667,0.6541878759833413
0.999771077908818,0.166718000411284,0.6541878759833413
0.9997329450645744,0.1661674410622108,0.6537251272558999
0.9997201090907742,0.1654092642594884,0.6537251272558999
0.9997329450645744,0.1655056988357401,0.6532623785284593
0.9997456976878952,0.1649766035320864,0.6532623785284593
0.9997838722073789,0.1622882428167319,0.6532623785284593
0.9997456560126556,0.1603070104688788,0.6527996298010179
0.9998346326492246,0.1597498670567934,0.6527996298010179
0.999770994558339,0.1590519124837561,0.6527996298010179
0.999758450311216,0.1584730855574838,0.6523368810735772
0.9997711195840576,0.1580391080174793,0.6541878759833413
0.999707398142693,0.1575798037817541,0.6541878759833413
0.9997456560126556,0.1560620894699539,0.6537251272558999
0.999796458129741,0.155498142526089,0.6537251272558999
0.9997583252854974,0.1550937054821318,0.6537251272558999
0.9998219217011431,0.1546247885144089,0.6532623785284593
0.9998219217011431,0.154121063800229,0.6532623785284593
0.9998602212463455,0.1546247885144089,0.6532623785284593
0.999872807168708,0.1547600251686778,0.6532623785284593
0.9998220050516224,0.1544371866123165,0.6527996298010179
0.9997837055064204,0.1539281946477269,0.6527996298010179
0.9997965414802203,0.1527507886061473,0.6527996298010179
0.9997200674155348,0.152557787772385,0.6527996298010179
0.999885643142508,0.1522041796948813,0.6523368810735772
0.9998982290648706,0.1519215917104013,0.6523368810735772
0.9998346743244642,0.1512691110659005,0.6523368810735772
0.9996692652984492,0.150394484135371,0.6523368810735772
0.9997328200388556,0.1500770445106796,0.6518741323461361
0.9998219217011431,0.1496417940518258,0.6518741323461361
0.999860179571106,0.1493335721153514,0.6518741323461361
0.9997073147922136,0.1499711727774448,0.6518741323461361
0.999681934571291,0.1499525179322434,0.6518741323461361
0.9998474269477852,0.1488661914289971,0.651411383618695
0.9997964998049806,0.1487267409744018,0.651411383618695
0.9998473852725456,0.1483100575732408,0.651411383618695
0.9998983540905896,0.1480810638616793,0.651411383618695
0.9997710362335784,0.148113369664193,0.651411383618695
0.9998093357787808,0.1479310350125103,0.6509486348912541
0.9998855597920288,0.1476190382132433,0.6509486348912541
0.999720025740295,0.148568767355864,0.6509486348912541
0.9998601378958664,0.1483932801297139,0.6509486348912541
0.9997201924412534,0.1486249513602345,0.6509486348912541
0.9997075231684118,0.1483664610463788,0.650485886163813
0.9999364452595938,0.1483732206844041,0.650485886163813
0.999974619779077,0.1482553220627342,0.650485886163813
0.9998092941035412,0.1470243217482346,0.650485886163813
0.9997837888568994,0.1471114508487621,0.650485886163813
0.9998474269477852,0.1476122785752166,0.650485886163813
0.99978374718166,0.1487991217737808,0.6500231374363721
0.9997583252854974,0.1488539889655488,0.6500231374363721
0.9998346743244642,0.1482647153259644,0.6500231374363721
0.9998091274025828,0.1482017277898143,0.6500231374363721
0.999783830532139,0.1485928650264883,0.6500231374363721
0.99978374718166,0.1482553659564872,0.6500231374363721
0.9997711195840576,0.14764445269647,0.6500231374363721
0.9997455726621765,0.1476578402912605,0.6500231374363721
0.9998473435973058,0.1478145409909489,0.6500231374363721
0.9997328200388556,0.1478399115804227,0.6500231374363721
0.9998346743244642,0.1469264825718746,0.649560388708931
0.9998346743244642,0.146734798550716,0.649560388708931
0.9998600962206268,0.1460785430434212,0.649560388708931
0.999834715999704,0.1451274970881981,0.649560388708931
0.9998092524283017,0.1447175733250637,0.649560388708931
0.9997965414802203,0.144235356550055,0.649560388708931
0.999771077908818,0.1448382372531987,0.649560388708931
0.9997711612592972,0.144698830692355,0.6490976399814901
0.9997709528830994,0.1447282834008963,0.6490976399814901
0.9998219633763828,0.1429319315424234,0.6490976399814901
0.999783830532139,0.1445582390001692,0.6490976399814901
0.99980941912926,0.1449719815198519,0.6490976399814901
0.9997964998049806,0.1446023522223517,0.6490976399814901
0.9997837888568994,0.1442138925046368,0.6490976399814901
0.9996692236232096,0.144897098776527,0.6486348912540492
0.9999619088309958,0.1447805169674595,0.6486348912540492
0.9997711195840576,0.1422582502150236,0.6486348912540492
0.9997201924412534,0.142282303991895,0.6486348912540492
0.9998347576749436,0.1418054861485575,0.6486348912540492
0.9997837055064204,0.1415482687535512,0.6486348912540492
0.999783830532139,0.1414759318479239,0.6486348912540492
0.999644010103245,0.1413916558413688,0.6486348912540492
0.9997837888568994,0.1413500445631322,0.6486348912540492
0.9998220050516224,0.1413875298285483,0.6486348912540492
0.999796374779262,0.1413553557072962,0.6486348912540492
0.9997329033893348,0.1412871009207364,0.6486348912540492
0.99978374718166,0.1410593801280245,0.6486348912540492
0.9997456976878952,0.1405502125884203,0.6486348912540492
0.9998347576749436,0.1405903753727942,0.6486348912540492
0.9997966665059392,0.1403360549655133,0.6486348912540492
0.9997709528830994,0.1403854793318572,0.6486348912540492
0.9997583669607368,0.1404337624606131,0.6486348912540492
0.9998982707401104,0.1403749448310378,0.6486348912540492
0.9998855181167892,0.1403024762441515,0.6486348912540492
0.9997583669607368,0.1394170514502821,0.648172142526608
0.9997201924412534,0.1373556252149413,0.648172142526608
0.9997329033893348,0.1372188961730568,0.648172142526608
0.9997964998049806,0.1369362204010695,0.648172142526608
0.9996947288698512,0.1367848308455451,0.648172142526608
0.999872807168708,0.1366896691881429,0.648172142526608
0.9997965414802203,0.1370835717312807,0.648172142526608
1.0,0.1374037327686841,0.648172142526608
0.9996693069736888,0.137731882469208,0.648172142526608
0.9998854764415496,0.1383521012049493,0.648172142526608
0.9998982707401104,0.1386295975140329,0.648172142526608
0.9999364452595938,0.1386267444200606,0.6477093937991671
0.9999109816881914,0.1373446956703412,0.6477093937991671
0.9996693069736888,0.138803592352566,0.6477093937991671
0.9997710362335784,0.1402181124500892,0.6477093937991671
0.9996946871946116,0.1412830626954232,0.6477093937991671
0.9997328200388556,0.1418082514550226,0.6477093937991671
0.9997964998049806,0.1422260322000185,0.6477093937991671
0.999770994558339,0.1403319728464458,0.6477093937991671
0.9998219217011431,0.1404350353794612,0.6477093937991671
0.99978374718166,0.1401349776811233,0.6477093937991671
0.9997329450645744,0.1399112512199715,0.6477093937991671
0.9998600128701476,0.1399166940453945,0.6477093937991671
0.9997711195840576,0.1399675669056023,0.6477093937991671
0.9998345076235056,0.1399421963161285,0.6477093937991671
0.9997583252854974,0.1396139149343443,0.6477093937991671
0.9997456560126556,0.1396487665745556,0.6477093937991671
0.9996819762465304,0.1390874971496485,0.647246645071726
0.9996946871946116,0.1387406487101702,0.647246645071726
0.9996820595970096,0.1365344169823172,0.647246645071726
0.9997328200388556,0.1371505097052381,0.647246645071726
0.9999237343115124,0.1375081999018092,0.647246645071726
0.999771077908818,0.137731882469208,0.647246645071726
0.9998982707401104,0.137726571325044,0.647246645071726
0.9998473019220664,0.1386266566325533,0.647246645071726
0.9998092524283017,0.1415856662314588,0.647246645071726
0.9997456560126556,0.1423292264142943,0.647246645071726
0.9997711612592972,0.1411597212483291,0.647246645071726
0.9999365286100728,0.1419072757627248,0.647246645071726
0.9998473852725456,0.1426052303357622,0.647246645071726
0.9998982290648706,0.1430283222249208,0.647246645071726
0.9998728488439476,0.1432279949092025,0.647246645071726
0.9997074814931722,0.1432306724281603,0.647246645071726
0.9999236926362728,0.1429775810459745,0.647246645071726
0.9997964164545016,0.1439272662948422,0.647246645071726
0.999834715999704,0.1449291412165189,0.647246645071726
0.9996947705450908,0.1423238274826243,0.647246645071726
0.9998727238182288,0.1431275221076376,0.647246645071726
0.9998219633763828,0.1440010078005779,0.647246645071726
0.999809210753062,0.1455641082534074,0.647246645071726
0.9997710362335784,0.1453363874606954,0.647246645071726
0.9996946871946116,0.1445902375464094,0.647246645071726
0.9997964998049806,0.1416260484846002,0.647246645071726
0.9998219217011431,0.1425502753564881,0.647246645071726
0.999910940012952,0.1392227776976717,0.647246645071726
0.9998092941035412,0.1399526869231949,0.647246645071726
0.9997454893116972,0.1397437965506963,0.647246645071726
0.9997711195840576,0.1410793956795813,0.647246645071726
0.9998346743244642,0.1424041530513721,0.647246645071726
0.9997074398179326,0.1413580332262541,0.647246645071726
0.999796458129741,0.1405461743631058,0.647246645071726
0.9997964998049806,0.1407819277126939,0.647246645071726
0.999872807168708,0.140771173743107,0.647246645071726
0.99978374718166,0.1410861114238537,0.647246645071726
0.999834715999704,0.1413312580366719,0.647246645071726
0.999796458129741,0.1393099067981978,0.647246645071726
0.9998473852725456,0.1394264008197593,0.647246645071726
0.9997964998049806,0.139534906178199,0.647246645071726
0.9998855597920288,0.1397867685352896,0.647246645071726
0.9998219217011431,0.1396742688452883,0.647246645071726
0.9998220050516224,0.1405073722850886,0.6477093937991671
0.99978374718166,0.1403533929981123,0.6477093937991671
0.9998346743244642,0.1404403465236252,0.6477093937991671
0.999809210753062,0.1408878872334359,0.6477093937991671
0.9998217966754246,0.1412817019890665,0.6477093937991671
0.9999492395581542,0.1418147038367745,0.6477093937991671
0.9998092941035412,0.139439832308304,0.647246645071726
0.99978374718166,0.1385114794235955,0.647246645071726
0.9998474269477852,0.13883835620527,0.647246645071726
0.9997583252854974,0.1395108085075746,0.647246645071726
0.9998219217011431,0.1380239076106711,0.647246645071726
0.9997583252854974,0.137691719684834,0.647246645071726
0.9998347576749436,0.137596733602445,0.647246645071726
0.9998219633763828,0.1377158612492114,0.647246645071726
0.9997329033893348,0.1378819552121299,0.647246645071726
0.9998983124153498,0.1382194981758853,0.647246645071726
0.999834715999704,0.1385691997093347,0.647246645071726
0.9997710362335784,0.1380894409845189,0.647246645071726
0.9997710362335784,0.13823292966443,0.647246645071726
0.9998473852725456,0.1383735213566146,0.647246645071726
0.9996947705450908,0.1384017450400607,0.647246645071726
0.9998601378958664,0.1382703710360918,0.647246645071726
0.9997328200388556,0.1398014729426824,0.647246645071726
0.9998601378958664,0.1400532036185128,0.647246645071726
0.9998600128701476,0.1401083341728013,0.647246645071726
0.9997584086359764,0.140156617301556,0.647246645071726
0.999783830532139,0.139860378359765,0.647246645071726
0.9997965414802203,0.1361003955485584,0.647246645071726
0.9997965414802203,0.1366656593050258,0.647246645071726
0.9997583252854974,0.1376407590371203,0.647246645071726
0.9997456976878952,0.1378726058426527,0.647246645071726
0.9998601378958664,0.1380882558531767,0.647246645071726
0.9998092524283017,0.1382341147957722,0.647246645071726
0.9998474686230244,0.1382823979245269,0.647246645071726
0.999745614337416,0.137679780583905,0.647246645071726
0.999745614337416,0.1379731664317249,0.647246645071726
0.9999109816881914,0.1380628852637029,0.647246645071726
0.9998473435973058,0.1373648429031583,0.647246645071726
0.9997074814931722,0.1383695709188073,0.647246645071726
0.9998347993501828,0.1390433400337143,0.647246645071726
0.9999109816881914,0.1357776008859515,0.647246645071726
0.9998219217011431,0.1372376388057642,0.647246645071726
0.9999364452595938,0.1369162048495127,0.647246645071726
0.9997456560126556,0.1370675505112854,0.6467838963442851
0.9997201090907742,0.1373393406324256,0.647246645071726
0.9997711195840576,0.1380601199572378,0.6467838963442851
0.9997201924412534,0.1379957278209793,0.647246645071726
0.9998217966754246,0.137829809433074,0.647246645071726
0.9997964998049806,0.1379437576169379,0.6467838963442851
0.9996692652984492,0.1374143989507637,0.647246645071726
0.9997330284150536,0.1358739915684489,0.6467838963442851
0.9998473852725456,0.1367112649148226,0.6467838963442851
0.9998855597920288,0.1368933800977378,0.6467838963442851
0.9998982707401104,0.1364030868721026,0.6467838963442851
0.9998220050516224,0.137070096348983,0.6467838963442851
0.9998346326492246,0.1373073420861867,0.6467838963442851
0.9998473852725456,0.1372859219345202,0.6467838963442851
0.9998983124153498,0.1372189400668098,0.6467838963442851
0.9998219217011431,0.135390457980839,0.6467838963442851
0.9997583252854974,0.1352510075262424,0.6467838963442851
0.999860179571106,0.1361444648769866,0.6467838963442851
0.999796458129741,0.1356274842492753,0.6467838963442851
0.9997584086359764,0.1350556803235487,0.6467838963442851
0.9998983124153498,0.1344448109572845,0.6467838963442851
0.9997455309869367,0.1368184095669069,0.6467838963442851
0.9998219633763828,0.1355632676880299,0.6467838963442851
0.9997711195840576,0.1353609174847904,0.6467838963442851
0.99978374718166,0.1339570635693469,0.6467838963442851
0.9999110233634312,0.1337990460570562,0.6467838963442851
0.999745614337416,0.1332204824933056,0.6467838963442851
0.9997583669607368,0.1329590951917246,0.6467838963442851
0.9998346326492246,0.133720125088418,0.6467838963442851
0.9998855597920288,0.1342196360022702,0.6467838963442851
6.282827013206842e-05,0.9786075891860716,0.6467838963442851
6.028463021747432e-05,0.5479110194609536,0.6467838963442851
5.583322702674296e-05,0.4025464961043192,0.646321147616844
5.532450154433852e-05,0.3225603138578935,0.646321147616844
5.4561398734398e-05,0.2703414517024952,0.646321147616844
5.519731704809444e-05,0.2333623690512168,0.6467838963442851
5.27808532946965e-05,0.2059663023265656,0.647246645071726
5.367111142821339e-05,0.1851754554031784,0.6490976399814901
5.596041152298704e-05,0.1690341859914394,0.6523368810735772
5.774097363278439e-05,0.1561799003041178,0.6532623785284593
5.456139456687403e-05,0.1455950094558114,0.6537251272558999
5.4561398734398e-05,0.1366040324752324,0.654650624710782
5.761379330406426e-05,0.1287182211968628,0.654650624710782
5.990306422617019e-05,0.1217245241203856,0.654650624710782
6.092052769355095e-05,0.1153885486025655,0.6551133734382231
5.774097363278439e-05,0.1096848143195469,0.6560388708931051
5.659632983668349e-05,0.1045142267336213,0.6569643683479871
5.646913283786753e-05,0.0999129455188538,0.65835261453031
5.6087600186755086e-05,0.0957322586386738,0.659278111985192
6.320984029089651e-05,0.0919333596256907,0.6611291068949561
6.142927401357521e-05,0.0884398601808378,0.6620546043498381
5.850406810767698e-05,0.0851848091620305,0.6629801018047201
5.91399697512776e-05,0.0821641595652056,0.6639055992596019
5.227211947724413e-05,0.0793323935680723,0.665293845441925
5.252647596716041e-05,0.0766814610562535,0.6662193428968071
5.3289574609576985e-05,0.074193940599022,0.66760758907913
5.545168187305864e-05,0.0718765523300222,0.668533086534012
4.998282354999444e-05,0.0697534026986309,0.669458583988894
4.883817975389355e-05,0.0677052631024486,0.6708468301712169
3.9935387958764686e-05,0.0658123537652162,0.671309578898658
2.60724591554521e-05,0.0640582496444052,0.6722350763535401
2.5818093913735505e-05,0.062354087836228,0.6731605738084221
2.6199641984686604e-05,0.0607169386213893,0.6740860712633041
3.166850197476039e-05,0.0591753856121104,0.674548819990745
3.3576265250897654e-05,0.0577140967203241,0.6754743174456272
3.6119900997967794e-05,0.0563263518123831,0.676399814900509
3.344906825208169e-05,0.0549999352567132,0.6768625636279499
2.810737608815613e-05,0.0537323451093685,0.677788061082832
2.4927802440026936e-05,0.0525266407649627,0.6782508098102731
2.7471461108478865e-05,0.0513771818761814,0.6791763072651551
2.9506403046326652e-05,0.0502763397086802,0.679639055992596
3.2431596449653e-05,0.0492262957820069,0.680564553447478
2.937921188204424e-05,0.0482353152899272,0.6810273021749191
2.6072457905194912e-05,0.047269503476056,0.6819527996298009
2.810737358764176e-05,0.0463329205125824,0.682415548357242
2.3274428577245247e-05,0.0454398494268678,0.682878297084683
2.5563730755780888e-05,0.0445786495955067,0.683803794539565
2.5182178517305837e-05,0.0437531002706708,0.6842665432670061
2.2638517348339528e-05,0.0429674547570619,0.684729291994447
2.7853005428658397e-05,0.0422074300273212,0.6851920407218881
3.06510310058365e-05,0.041476436626089,0.685654789449329
2.8870472230058327e-05,0.0407609947816902,0.6861175381767699
3.026948168462821e-05,0.040153917835721,0.6865802869042112
3.090540208208664e-05,0.039502912021335,0.6870430356316519
3.1286957654580864e-05,0.0388572524661147,0.687505784359093
2.607245373767096e-05,0.0382296859160518,0.6879685330865339
2.632682106314953e-05,0.0376364003874062,0.6884312818139751
2.683554654555398e-05,0.0370617433677087,0.6884312818139751
2.734427869599676e-05,0.0364858792697918,0.688894030541416
2.696273395906483e-05,0.0359385505009695,0.6893567792688571
2.747145777445969e-05,0.0354036612218651,0.689819527996298
3.2050050045711485e-05,0.0348887567686906,0.689819527996298
2.9252029886314534e-05,0.0343854797707956,0.69074502545118
3.2431596449653e-05,0.0339046193127686,0.69074502545118
3.294032276556223e-05,0.0334312295715723,0.69074502545118
3.217723995973672e-05,0.0329692214806359,0.6912077741786211
2.899765005826407e-05,0.0325187398893482,0.6912077741786211
2.569089608141475e-05,0.032083928368028,0.691670522906062
2.899765130852126e-05,0.0316679867713006,0.691670522906062
2.7853020848497044e-05,0.0312483098161571,0.6921332716335029
2.8488932077402757e-05,0.030840690475077,0.6944470152707081
3.077822592089048e-05,0.0304666937491116,0.6944470152707081
3.243159269888143e-05,0.0300866704108033,0.694909763998149
3.230440361836099e-05,0.0297101366258902,0.694909763998149
3.497524469929502e-05,0.0293385408882375,0.694909763998149
3.497525178408575e-05,0.0289760618831684,0.6953725127255901
3.319468675702165e-05,0.0286212203911934,0.6953725127255901
3.230441487067569e-05,0.0282756229236874,0.6953725127255901
2.5436538757993677e-05,0.0279411393545458,0.695835261453031
2.810737817191812e-05,0.0276154872085916,0.695835261453031
2.937920688101548e-05,0.0272985699195664,0.695835261453031
2.7725826350195454e-05,0.0269758762125915,0.695835261453031
3.319470426062228e-05,0.026665244509056,0.6962980101804721
2.9379206464263083e-05,0.0263685315147269,0.6962980101804721
2.708991387103256e-05,0.0261353283922126,0.6962980101804721
2.7853008345925163e-05,0.025841573836864,0.696760758907913
2.7980197009693203e-05,0.0255573178897538,0.696760758907913
2.7853020848497044e-05,0.025273751074573,0.696760758907913
3.2685958774102825e-05,0.0249976461974731,0.696760758907913
2.696274687838911e-05,0.0247284106927816,0.696760758907913
3.53567940205033e-05,0.0244743097542669,0.696760758907913
3.243159603290061e-05,0.0242189841800319,0.696760758907913
3.38306038204609e-05,0.0239646154896218,0.696760758907913
2.950637804118289e-05,0.0237089080397335,0.696760758907913
2.403752930342379e-05,0.0234620188449051,0.696760758907913
3.0269494603952488e-05,0.0232202388829728,0.6972235076353539
2.7853020431744644e-05,0.0229805921574578,0.6972235076353539
3.2304411953408914e-05,0.0227463004698598,0.6972235076353539
3.306751559685424e-05,0.0225167054138774,0.6972235076353539
2.7089915121289745e-05,0.0222892611518107,0.6972235076353539
2.950639054375477e-05,0.0220638096661498,0.6972235076353539
2.836175008167305e-05,0.0218454645791671,0.6972235076353539
2.5563726588256923e-05,0.0216299462499033,0.6972235076353539
2.7217099617533823e-05,0.0214149458669308,0.6972235076353539
2.4164708381886726e-05,0.0212089437034077,0.6972235076353539
2.098514681957701e-05,0.0210006458965814,0.6972235076353539
3.052385234412596e-05,0.0208507311711704,0.6972235076353539
2.8107372754136968e-05,0.0206566286041983,0.6972235076353539
2.6708377885900945e-05,0.0204561263279772,0.6972235076353539
2.683554571204918e-05,0.0202597368964517,0.6972235076353539
2.950639471127873e-05,0.0200641638887398,0.6972235076353539
2.88704751473251e-05,0.0198768955791743,0.6972235076353539
3.077821050105182e-05,0.0196920545941721,0.6972235076353539
2.798020117721716e-05,0.0195069326891486,0.6972235076353539
3.06510414246464e-05,0.0193241986043103,0.6972235076353539
3.1668506975789145e-05,0.0191471048667853,0.6972235076353539
3.7646094115276965e-05,0.0189671009734089,0.6972235076353539
3.955383238627047e-05,0.0187891995908215,0.6972235076353539
3.7773266108949166e-05,0.0186181500231429,0.6972235076353539
3.815482251494819e-05,0.0184485533387006,0.6972235076353539
3.701017163405656e-05,0.01828192387199,0.6972235076353539
3.777327444399709e-05,0.0181166199966329,0.6972235076353539
4.42595920669181e-05,0.0179546783827868,0.6972235076353539
3.942664789002638e-05,0.0177923285570341,0.6972235076353539
4.273340311713289e-05,0.0176354610610823,0.696760758907913
3.955383655379442e-05,0.0174786067332578,0.696760758907913
3.548398685179531e-05,0.017323345748681,0.696760758907913
3.7646094115276965e-05,0.0171663553502201,0.6972235076353539
3.917229140011009e-05,0.017014188875259,0.696760758907913
4.0952841007335553e-05,0.0168687074189432,0.6972235076353539
3.739171970500765e-05,0.0167261800122331,0.6972235076353539
3.815482751597693e-05,0.0165792368939287,0.6972235076353539
3.7264557296640565e-05,0.0164330926419356,0.6972235076353539
3.675580680909236e-05,0.0163010207272887,0.6972235076353539
3.192285846467667e-05,0.0161605036544841,0.696760758907913
3.42121627269743e-05,0.0160214701905441,0.6972235076353539
3.6628626480372233e-05,0.0158820065678214,0.696760758907913
3.675581931166423e-05,0.0157445840046325,0.696760758907913
3.459370037911548e-05,0.0156133109562969,0.696760758907913
3.802764426999004e-05,0.0154827094823886,0.696760758907913
3.319469800933634e-05,0.0153510326115225,0.696760758907913
3.650144615165212e-05,0.0152330198660933,0.696760758907913
3.4720884041854776e-05,0.0151056182468088,0.696760758907913
3.510243336306306e-05,0.0149774353187127,0.696760758907913
3.522962911162184e-05,0.0148527112183874,0.696760758907913
3.4084972812949066e-05,0.0147266746948332,0.696760758907913
3.586553617300359e-05,0.0146061205010814,0.696760758907913
3.319468675702165e-05,0.0144834023452867,0.696760758907913
3.1668503641769974e-05,0.0143657978117642,0.696760758907913
3.243159186537664e-05,0.0142536843867939,0.696760758907913
3.611990391523456e-05,0.0141344601737705,0.696760758907913
2.7598642687456167e-05,0.0140204724855298,0.696760758907913
2.8870481815363434e-05,0.0139049967990471,0.696760758907913
2.887048139861104e-05,0.0137922249677756,0.696760758907913
2.95063880432404e-05,0.013678886907085,0.696760758907913
3.090540791662018e-05,0.0135651494132388,0.696760758907913
2.7598645187970543e-05,0.0134570566560808,0.696760758907913
3.306751059582548e-05,0.0133421252521413,0.696760758907913
3.281314577086128e-05,0.0132349762106821,0.696760758907913
3.2558789280945e-05,0.0131315576993255,0.696760758907913
3.573835876155024e-05,0.0130289472719698,0.696760758907913
3.790045894024117e-05,0.0129224557589363,0.696760758907913
3.879072540880597e-05,0.0128156956161333,0.696760758907913
3.701017163405656e-05,0.0127172397325369,0.696760758907913
3.637426999045596e-05,0.0126157038242647,0.696760758907913
3.090540791662018e-05,0.0125175165704392,0.696760758907913
3.3830620907309136e-05,0.0124185238662408,0.696760758907913
3.281314993838524e-05,0.012324622398499,0.696760758907913
3.535680235555122e-05,0.0122264351446749,0.696760758907913
3.357623607822993e-05,0.0121271755664539,0.696760758907913
3.179566980090863e-05,0.0120289874347542,0.696760758907913
3.1795669384156235e-05,0.0119354902284814,0.696760758907913
3.802763093391336e-05,0.0118423933332411,0.696760758907913
3.7518919204338e-05,0.0117483584284895,0.696760758907913
3.243158644759549e-05,0.0116572696724665,0.696760758907913
3.5611178432830125e-05,0.0115655119756416,0.6962980101804721
3.2558780945897084e-05,0.0114764335535254,0.6962980101804721
3.650144615165212e-05,0.0113894984633889,0.6962980101804721
3.650145281969045e-05,0.0113059098330123,0.6962980101804721
3.6755798474044434e-05,0.0112165623421882,0.6962980101804721
3.5483978516747385e-05,0.0111269470994674,0.6962980101804721
3.535679693777008e-05,0.0110434945397259,0.6962980101804721
3.395779373448613e-05,0.0109601780506209,0.696760758907913
3.561117634906814e-05,0.0108776613057026,0.696760758907913
3.1286952653552105e-05,0.0107930021066802,0.696760758907913
3.319468675702165e-05,0.0107063347684391,0.696760758907913
3.599272483677163e-05,0.010626365178031,0.6962980101804721
2.658117796981821e-05,0.0105476004711555,0.696760758907913
2.9887938614705863e-05,0.0104649542396638,0.6962980101804721
3.6119900997967794e-05,0.0103836419393397,0.6962980101804721
3.535678735246496e-05,0.0103051476179847,0.6962980101804721
3.383060673772767e-05,0.0102245055752739,0.6962980101804721
3.192285429715271e-05,0.0101465458798355,0.6962980101804721
3.2431596449653e-05,0.0100756846821984,0.6962980101804721
3.179568230348052e-05,0.0099961171585725,0.6962980101804721
3.205004296092076e-05,0.0099268629112488,0.6962980101804721
2.9379214382558612e-05,0.0098542600094757,0.6962980101804721
3.166850155800799e-05,0.0097860767697349,0.6962980101804721
3.1668497807236434e-05,0.009719773060516,0.6962980101804721
3.5611170097782195e-05,0.0096469006510979,0.6981490050902359
3.586553200547963e-05,0.0095686727648258,0.6981490050902359
3.2431596449653e-05,0.0094935244642923,0.6981490050902359
3.548398976906208e-05,0.009423067089187,0.6981490050902359
3.8154832100253285e-05,0.0093503285557173,0.6981490050902359
4.069848451741928e-05,0.0092860321078416,0.6981490050902359
3.535679693777008e-05,0.0092162401620377,0.6981490050902359
3.4848066871089275e-05,0.0091436385770773,0.6981490050902359
3.217722745716483e-05,0.0090769306063895,0.6981490050902359
3.650145031917607e-05,0.009009150311305,0.6981490050902359
3.459371204818258e-05,0.0089495412773556,0.6981490050902359
3.472089654442666e-05,0.0088864492740741,0.6981490050902359
3.2431596449653e-05,0.00882040980525,0.6981490050902359
