Erro Quadrático Médio/Época
0.6114884655
0.1787901001
0.1441233071
0.1274900129
0.1138856264
0.1021641771
0.0919709096
0.0830675482
0.0752632803
0.0683995935
0.0623435272
0.0569830783
0.0522236050
0.0479849094
0.0441988470
0.0408073600
0.0377608535
0.0350168503
0.0325388750
0.0302955244
0.0282596926
0.0264079217
0.0247198586
0.0231777981
0.0217662981
0.0204718552
0.0192826305
0.0181882173
0.0171794436
0.0162482048
0.0153873211
0.0145904150
0.0138518078
0.0131664300
0.0125297447
0.0119376823
0.0113865827
0.0108731476
0.0103943971
0.0099476337
0.0095304101
0.0091405013
0.0087758808
0.0084346995
0.0081152664
0.0078160335
0.0075355803
0.0072726022
0.0070258987
0.0067943637
0.0065769767
0.0063727952
0.0061809474
0.0060006262
0.0058310836
0.0056716255
0.0055216076
0.0053804307
0.0052475378
0.0051224102
0.0050045645
0.0048935503
0.0047889474
0.0046903634
0.0045974320
0.0045098107
0.0044271795
0.0043492388
0.0042757084
0.0042063258
0.0041408452
0.0040790363
0.0040206831
0.0039655832
0.0039135466
0.0038643950
0.0038179612
0.0037740879
0.0037326277
0.0036934419
0.0036564002
0.0036213801
0.0035882665
0.0035569512
0.0035273321
0.0034993136
0.0034728054
0.0034477226
0.0034239853
0.0034015182
0.0033802505
0.0033601154
0.0033410500
0.0033229950
0.0033058946
0.0032896960
0.0032743497
0.0032598089
0.0032460294
0.0032329696
0.0032205902
0.0032088541
0.0031977264
0.0031871741
0.0031771661
0.0031676729
0.0031586668
0.0031501216
0.0031420125
0.0031343162
0.0031270107
0.0031200749
0.0031134893
0.0031072353
0.0031012952
0.0030956524
0.0030902913
0.0030851968
0.0030803551
0.0030757529
0.0030713775
0.0030672172
0.0030632606
0.0030594972
0.0030559170
0.0030525103
0.0030492683
0.0030461825
0.0030432447
0.0030404473
0.0030377833
0.0030352456
0.0030328279
0.0030305240
0.0030283282
0.0030262349
0.0030242390
0.0030223356
0.0030205199
0.0030187877
0.0030171346
0.0030155567
0.0030140503
0.0030126119
0.0030112380
0.0030099254
0.0030086711
0.0030074724
0.0030063263
0.0030052304
0.0030041822
0.0030031793
0.0030022197
0.0030013011
0.0030004216
0.0029995794
0.0029987726
0.0029979996
0.0029972587
0.0029965484
0.0029958673
0.0029952140
0.0029945872
0.0029939857
0.0029934082
0.0029928538
0.0029923212
0.0029918095
0.0029913178
0.0029908451
0.0029903906
0.0029899534
0.0029895328
0.0029891280
0.0029887384
0.0029883631
0.0029880017
0.0029876535
0.0029873180
0.0029869945
0.0029866825
0.0029863816
0.0029860913
0.0029858112
0.0029855407
0.0029852795
0.0029850272
0.0029847835
0.0029845479
0.0029843202
0.0029841000
0.0029838871
0.0029836810
0.0029834816
0.0029832886
0.0029831017
0.0029829207
0.0029827454
0.0029825754
0.0029824108
0.0029822511
0.0029820963
0.0029819461
0.0029818004
0.0029816591
0.0029815219
0.0029813886
0.0029812593
0.0029811336
0.0029810115
0.0029808929
0.0029807776
0.0029806655
0.0029805566
0.0029804506
0.0029803475
0.0029802472
0.0029801496
